work_id,anomaly_prediction,is_anomaly,anomaly_score,lof_prediction,lof_is_anomaly,lof_score,both_models_anomaly,any_model_anomaly,if_normalized_score,lof_normalized_score,if_risk_score,lof_risk_score,combined_anomaly_score,ensemble_is_anomaly,ensemble_risk_level,rule_risk_score,rule_risk_level,risk_factors,recommended_actions,risk_factor_count,recommended_amount,sanction_amount,total_expenditure,expenditure_ratio,financial_risk_score,financial_risk_level,financial_risk_factors,ensemble_ai_score,final_ai_risk_score,final_ai_risk_level
WS/MP18271/2025-2026/135163,1,0,0.1879227854858692,1,0,-0.9942002265165284,0,0,0.8829188631093765,0.9999999999999998,0.1170811368906235,2.220446049250313e-16,0.0702486821343741,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,586716.0,586716.0,556365.0,0.9482696909578058,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",11.708113689062085,10.85,LOW
WS/MP18271/2025-2026/135164,1,0,0.1879227854858692,1,0,-0.9942002265165284,0,0,0.8829188631093765,0.9999999999999998,0.1170811368906235,2.220446049250313e-16,0.0702486821343741,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,586716.0,586716.0,556365.0,0.9482696909578058,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",11.708113689062085,10.85,LOW
WS/MP18271/2025-2026/135165,1,0,0.1879227854858692,1,0,-0.9942002265165284,0,0,0.8829188631093765,0.9999999999999998,0.1170811368906235,2.220446049250313e-16,0.0702486821343741,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,586716.0,586716.0,556365.0,0.9482696909578058,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",11.708113689062085,10.85,LOW
WS/MP18271/2025-2026/135166,1,0,0.1879227854858692,1,0,-0.9942002265165284,0,0,0.8829188631093765,0.9999999999999998,0.1170811368906235,2.220446049250313e-16,0.0702486821343741,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,586716.0,586716.0,556365.0,0.9482696909578058,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",11.708113689062085,10.85,LOW
WS/MP18271/2025-2026/135171,1,0,0.1879227854858692,1,0,-0.9942002265165284,0,0,0.8829188631093765,0.9999999999999998,0.1170811368906235,2.220446049250313e-16,0.0702486821343741,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,586716.0,586716.0,556365.0,0.9482696909578058,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",11.708113689062085,10.85,LOW
WS/MP18271/2025-2026/135172,1,0,0.1879227854858692,1,0,-0.9942002265165284,0,0,0.8829188631093765,0.9999999999999998,0.1170811368906235,2.220446049250313e-16,0.0702486821343741,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,586716.0,586716.0,556365.0,0.9482696909578058,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",11.708113689062085,10.85,LOW
WS/MP18271/2025-2026/135173,1,0,0.1879227854858692,1,0,-0.9942002265165284,0,0,0.8829188631093765,0.9999999999999998,0.1170811368906235,2.220446049250313e-16,0.0702486821343741,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,586716.0,586716.0,556365.0,0.9482696909578058,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",11.708113689062085,10.85,LOW
WS/MP18271/2025-2026/135174,1,0,0.1876972818317436,1,0,-0.9942002265165368,0,0,0.8823911860959821,0.9999999999999998,0.1176088139040179,2.220446049250313e-16,0.0705652883424108,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,586716.0,586716.0,556337.0,0.9482219676981708,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",11.760881390401533,10.88,LOW
WS/MP18271/2025-2026/135175,1,0,0.1876972818317436,1,0,-0.9942002265165368,0,0,0.8823911860959821,0.9999999999999998,0.1176088139040179,2.220446049250313e-16,0.0705652883424108,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,586716.0,586716.0,556337.0,0.9482219676981708,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",11.760881390401533,10.88,LOW
WS/MP18271/2025-2026/135176,1,0,0.1876196675612618,1,0,-0.9942002265165356,0,0,0.8822095692321515,0.9999999999999998,0.1177904307678484,2.220446049250313e-16,0.0706742584607091,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,586716.0,586716.0,556341.0,0.94822878530669,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",11.779043076784584,10.89,LOW
WS/MP18271/2025-2026/135177,1,0,0.1876972818317436,1,0,-0.9942002265165368,0,0,0.8823911860959821,0.9999999999999998,0.1176088139040179,2.220446049250313e-16,0.0705652883424108,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,586716.0,586716.0,556337.0,0.9482219676981708,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",11.760881390401533,10.88,LOW
WS/MP18271/2025-2026/135179,1,0,0.1876972818317436,1,0,-0.9942002265165368,0,0,0.8823911860959821,0.9999999999999998,0.1176088139040179,2.220446049250313e-16,0.0705652883424108,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,586716.0,586716.0,556337.0,0.9482219676981708,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",11.760881390401533,10.88,LOW
WS/MP18271/2025-2026/135180,1,0,0.1879227854858692,1,0,-0.9942002265165284,0,0,0.8829188631093765,0.9999999999999998,0.1170811368906235,2.220446049250313e-16,0.0702486821343741,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,586716.0,586716.0,556365.0,0.9482696909578058,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",11.708113689062085,10.85,LOW
WS/MP18271/2025-2026/135181,1,0,0.1879227854858692,1,0,-0.9942002265165284,0,0,0.8829188631093765,0.9999999999999998,0.1170811368906235,2.220446049250313e-16,0.0702486821343741,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,586716.0,586716.0,556365.0,0.9482696909578058,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",11.708113689062085,10.85,LOW
WS/MP18271/2025-2026/135182,1,0,0.1879227854858692,1,0,-0.9942002265165284,0,0,0.8829188631093765,0.9999999999999998,0.1170811368906235,2.220446049250313e-16,0.0702486821343741,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,586716.0,586716.0,556365.0,0.9482696909578058,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",11.708113689062085,10.85,LOW
WS/MP18271/2025-2026/135183,1,0,0.1879227854858692,1,0,-0.9942002265165284,0,0,0.8829188631093765,0.9999999999999998,0.1170811368906235,2.220446049250313e-16,0.0702486821343741,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,586716.0,586716.0,556365.0,0.9482696909578058,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",11.708113689062085,10.85,LOW
WS/MP18271/2025-2026/135184,1,0,0.1879227854858692,1,0,-0.9942002265165284,0,0,0.8829188631093765,0.9999999999999998,0.1170811368906235,2.220446049250313e-16,0.0702486821343741,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,586716.0,586716.0,556365.0,0.9482696909578058,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",11.708113689062085,10.85,LOW
WS/MP18271/2025-2026/135185,1,0,0.1879227854858692,1,0,-0.9942002265165284,0,0,0.8829188631093765,0.9999999999999998,0.1170811368906235,2.220446049250313e-16,0.0702486821343741,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,586716.0,586716.0,556365.0,0.9482696909578058,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",11.708113689062085,10.85,LOW
WS/MP858/2024-2025/135207,1,0,0.2224672597434216,-1,1,-56784312000305.59,0,1,0.9637526973821892,0.8101469327085135,0.0362473026178108,0.1898530672914865,0.0976896084872811,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,406558.0,406558.0,406558.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",16.28160141454652,13.14,LOW
WS/MP18271/2025-2026/135210,1,0,0.1879227854858692,1,0,-0.9942002265165284,0,0,0.8829188631093765,0.9999999999999998,0.1170811368906235,2.220446049250313e-16,0.0702486821343741,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,586716.0,586716.0,556365.0,0.9482696909578058,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",11.708113689062085,10.85,LOW
WS/MP18271/2025-2026/135211,1,0,0.1876972818317436,1,0,-0.9942002265165368,0,0,0.8823911860959821,0.9999999999999998,0.1176088139040179,2.220446049250313e-16,0.0705652883424108,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,586716.0,586716.0,556337.0,0.9482219676981708,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",11.760881390401533,10.88,LOW
WS/MP18271/2025-2026/135212,1,0,0.1876972818317436,1,0,-0.9942002265165368,0,0,0.8823911860959821,0.9999999999999998,0.1176088139040179,2.220446049250313e-16,0.0705652883424108,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,586716.0,586716.0,556337.0,0.9482219676981708,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",11.760881390401533,10.88,LOW
WS/MP858/2024-2025/135222,1,0,0.2231595812684976,-1,1,-42291916000251.74,0,1,0.9653727250313076,0.8586009112122651,0.0346272749686923,0.1413990887877348,0.0773360004963093,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,404328.0,404328.0,404328.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",12.889333416051269,11.44,LOW
WS/MP18065/2025-2026/135231,1,0,0.2191928246385978,1,0,-0.9894358253139148,0,0,0.9560905415587426,0.9999999999999998,0.0439094584412573,2.220446049250313e-16,0.0263456750647545,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,500000.0,500000.0,499894.0,0.999788,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",4.39094584412558,7.2,LOW
WS/MP18271/2025-2026/135271,1,0,0.1876972818317436,1,0,-0.9942002265165368,0,0,0.8823911860959821,0.9999999999999998,0.1176088139040179,2.220446049250313e-16,0.0705652883424108,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,586716.0,586716.0,556337.0,0.9482219676981708,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",11.760881390401533,10.88,LOW
WS/MP18271/2025-2026/135272,1,0,0.1879227854858692,1,0,-0.9942002265165284,0,0,0.8829188631093765,0.9999999999999998,0.1170811368906235,2.220446049250313e-16,0.0702486821343741,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,586716.0,586716.0,556365.0,0.9482696909578058,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",11.708113689062085,10.85,LOW
WS/MP18271/2025-2026/135273,1,0,0.1876972818317436,1,0,-0.9942002265165368,0,0,0.8823911860959821,0.9999999999999998,0.1176088139040179,2.220446049250313e-16,0.0705652883424108,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,586716.0,586716.0,556337.0,0.9482219676981708,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",11.760881390401533,10.88,LOW
WS/MP826/2024-2025/135520,1,0,0.2200098437827035,1,0,-13.067067342481128,0,0,0.9580023607863262,0.9999999999999596,0.0419976392136738,4.0523140398818214e-14,0.0251985835282205,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,498069.0,498069.0,498069.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",4.199763921369916,7.1,LOW
WS/MP826/2024-2025/135523,1,0,0.2163277463756386,1,0,-0.9896556001263742,0,0,0.9493862779546716,0.9999999999999998,0.0506137220453285,2.220446049250313e-16,0.0303682332271972,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,500000.0,500000.0,497351.0,0.994702,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",5.061372204532688,7.53,LOW
WS/MP826/2024-2025/135524,1,0,0.2185709142485287,1,0,-140667.07620760612,0,0,0.9546352754855472,0.999999999529696,0.0453647245144527,4.703041289744192e-10,0.0272188348967932,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,463899.0,463899.0,463899.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",4.536472482798695,7.27,LOW
WS/MP826/2024-2025/135525,1,0,0.2188173849769423,1,0,-147506.9523930393,0,0,0.9552120153098428,0.9999999995068274,0.0447879846901571,4.931726138579504e-10,0.0268727910113633,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,457415.0,457415.0,457415.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",4.478798501893713,7.24,LOW
WS/MP826/2024-2025/135526,1,0,0.1727901968296742,1,0,-75.48870185067845,0,0,0.8475087088128153,0.9999999999997508,0.1524912911871847,2.4924506902834764e-13,0.0914947747124105,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,499918.0,499918.0,290291.0,0.5806772310658949,0.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",15.249129118734771,10.62,LOW
WS/MP826/2024-2025/135528,1,0,0.2011372445570809,1,0,-132.08046053884914,0,0,0.913840607252976,0.9999999999995616,0.0861593927470241,4.384270724244743e-13,0.0516956356483898,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,499834.0,499834.0,460889.0,0.9220841319318014,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",8.615939274731407,9.31,LOW
WS/MP826/2024-2025/135529,1,0,0.2065591979339758,1,0,-81.28458349583629,0,0,0.926527941193426,0.9999999999997312,0.0734720588065741,2.68673971959288e-13,0.0440832352840519,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,499918.0,499918.0,485080.0,0.9703191323377034,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",7.347205880675108,8.67,LOW
WS/MP826/2024-2025/135533,1,0,0.1941490451841136,1,0,-1.4448283397692712,0,0,0.8974882683588238,0.9999999999999984,0.1025117316411762,1.6653345369377348e-15,0.0615070389847063,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,499999.0,499999.0,429493.0,0.8589877179754359,0.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",10.251173164117471,8.13,LOW
WS/MP826/2024-2025/135534,1,0,0.1916091149362226,1,0,-182.8614410261628,0,0,0.8915448488934765,0.9999999999993916,0.1084551511065234,6.082911951921235e-13,0.0650730906641574,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,499550.0,499550.0,416361.0,0.8334721249124212,0.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",10.845515110692643,8.42,LOW
WS/MP826/2024-2025/135535,1,0,0.2124102986027319,1,0,-0.9900031087857922,0,0,0.9402194768713316,0.9999999999999998,0.0597805231286684,2.220446049250313e-16,0.0358683138772011,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,500000.0,500000.0,493330.0,0.98666,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",5.97805231286666,7.99,LOW
