work_id,state,ida,honble_members_of_parliament,constituency,work_category,work_description,recommended_date,recommended_amount,sanction_date,sanction_amount,work_status,completion_date,completed_amount_disbursed,total_expenditure,payment_count,unique_vendors,has_sanction,has_completion,has_expenditure,sanction_delay_days,completion_duration_days,sanction_difference,expenditure_ratio,sanction_ratio,expenditure_difference,completion_amount_ratio,completion_amount_difference,payments_per_vendor,financial_year,recommended_year,recommended_month,ml_anomaly_score,ensemble_is_anomaly,both_models_anomaly,model_agreement,primary_ml_source,ensemble_risk_level,ml_available,ml_detected,rule_risk_score,risk_factors,financial_risk_score,financial_risk_level,financial_risk_factors,statistical_anomaly_score,statistical_anomaly_level,statistical_anomaly_factors,rule_available,financial_available,statistical_available,ml_normalized_score,rule_normalized_score,financial_normalized_score,statistical_normalized_score,rule_detected,financial_detected,statistical_detected,active_risk_engines,available_risk_engines,base_risk_score,consensus_bonus,final_ai_risk_score,final_ai_risk_level,risk_detection_confidence,primary_risk_source,combined_risk_factors,combined_risk_factor_count,detecting_engines,investigation_priority_score,investigation_priority_category,investigation_rank,risk_level,risk_score,priority_score,priority_category,active_risk_engines_summary,detecting_engines_summary,verified_observations
WS/MP18215/2024-2025/153272,Uttar Pradesh,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),AWADHESH PRASAD,FAIZABAD,Normal/Others,pachlo mawai me mawai patranga marg se badi masjid tak cc road,2024-12-30,2489400.0,,,,,,2489400.0,2.0,1.0,0,0,1,,,,,,,,,2.0,2024-2025,2024,12,90.59442091426902,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],40,HIGH,"['Project expenditure is among the highest 0.5%', 'Extremely high payment concentration per vendor']",1,1,1,90.59442091426902,0.0,32.25806451612903,61.53846153846154,0,1,1,3,4,50.467352530912265,12,62.47,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']"", ""['Project expenditure is among the highest 0.5%', 'Extremely high payment concentration per vendor']""]",3,"ML Anomaly, Financial, Statistical",72.99,P2 - HIGH PRIORITY,52,HIGH,62.47,72.99,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 62.47 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Payment count: 2.0 | Unique vendors: 1.0
WS/MP747/2025-2026/147477,Tamil Nadu,VIRUDHUNAGAR(DISTRICT COLLECTOR VIRUDHUNAGAR_IDA),Manickam Tagore B,VIRUDHUNAGAR,Normal/Others,Construction of Community Centre in valavanthalpuram village at Kattalampatti panchayat,2024-12-03,2499979.0,2025-07-16,2499979.0,Physical Inspection,,,2499979.0,2.0,1.0,1,0,1,225.0,,0.0,1.0,1.0,0.0,,,2.0,2025-2026,2024,12,90.22637651526216,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],40,HIGH,"['Project expenditure is among the highest 0.5%', 'Extremely high payment concentration per vendor']",1,1,1,90.22637651526216,0.0,32.25806451612903,61.53846153846154,0,1,1,3,4,50.338536991259865,12,62.34,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']"", ""['Project expenditure is among the highest 0.5%', 'Extremely high payment concentration per vendor']""]",3,"ML Anomaly, Financial, Statistical",72.94,P2 - HIGH PRIORITY,53,HIGH,62.34,72.94,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 62.34 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 1.0 | Payment count: 2.0 | Unique vendors: 1.0
WS/MP640/2026-2027/151610,Madhya Pradesh,SEONI(District Collector Seoni_IDA),Faggan Singh Kulaste,MANDLA(ST),Normal/Others,Construction of G.S.V. Road gram aklama se bajar wada ki ore bhag-2,2024-11-09,1000000.0,,,,,,999976.0,6.0,2.0,0,0,1,,,,,,,,,3.0,2026-2027,2024,11,67.32875711990653,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],34,MEDIUM,"['Project expenditure is unusually high', 'Unusually high number of payment transactions', 'High payment concentration among vendors', 'Multiple independent financial risk indicators detected']",50,HIGH,"['Project expenditure is statistically high', 'Extremely high number of payment transactions', 'Extremely high payment concentration per vendor', 'Multiple independent statistical anomalies detected']",1,1,1,67.32875711990653,0.0,54.83870967741935,76.92307692307693,0,1,1,3,4,49.91742231206654,12,61.92,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is unusually high', 'Unusually high number of payment transactions', 'High payment concentration among vendors', 'Multiple independent financial risk indicators detected']"", ""['Project expenditure is statistically high', 'Extremely high number of payment transactions', 'Extremely high payment concentration per vendor', 'Multiple independent statistical anomalies detected']""]",3,"ML Anomaly, Financial, Statistical",72.77,P2 - HIGH PRIORITY,54,HIGH,61.92,72.77,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 61.92 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Payment count: 6.0 | Unique vendors: 2.0
WS/MP18173/2024-2025/137928,Tamil Nadu,Viluppuram(DISTRICT COLLECTOR VILLUPURAM_IDA),THARANIVENTHAN M S,ARANI,Normal/Others,Construction of New Anganwadi Building ADC in Kappalambadi Panchayat,2024-09-05,1768321.0,2024-09-24,1768321.0,Physical Inspection,,,1768321.0,2.0,1.0,1,0,1,19.0,,0.0,1.0,1.0,0.0,,,2.0,2024-2025,2024,9,91.20490725865342,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],33,MEDIUM,"['Project expenditure is among the highest 1%', 'Extremely high payment concentration per vendor']",1,1,1,91.20490725865342,0.0,32.25806451612903,50.76923076923077,0,1,1,3,4,48.52717659760066,12,60.53,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']"", ""['Project expenditure is among the highest 1%', 'Extremely high payment concentration per vendor']""]",3,"ML Anomaly, Financial, Statistical",72.21,P2 - HIGH PRIORITY,55,HIGH,60.53,72.21,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 60.53 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 1.0 | Payment count: 2.0 | Unique vendors: 1.0
WS/MP18109/2024-2025/146903,Madhya Pradesh,SIDHI(DISTRICT COLLECTOR SIDHI_IDA),DR. RAJESH MISHRA,SIDHI,Normal/Others,PATHARI NALA ME RAJ BAHADUR KEWAT KE GHAR KE PASS CHECK DAM,2024-10-11,500000.0,2025-01-28,500000.0,Vendor Identification,,,499554.0,8.0,1.0,1,0,1,109.0,,0.0,0.999108,1.0,-446.0,,,8.0,2024-2025,2024,10,92.8961589017088,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],21,MEDIUM,"['Unusually high number of payment transactions', 'Extremely high payment concentration among vendors']",30,MEDIUM,"['Extremely high number of payment transactions', 'Extremely high payment concentration per vendor']",1,1,1,92.8961589017088,0.0,33.87096774193548,46.15384615384615,0,1,1,3,4,48.518618394754405,12,60.52,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Unusually high number of payment transactions', 'Extremely high payment concentration among vendors']"", ""['Extremely high number of payment transactions', 'Extremely high payment concentration per vendor']""]",3,"ML Anomaly, Financial, Statistical",72.21,P2 - HIGH PRIORITY,56,HIGH,60.52,72.21,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 60.52 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 0.999108 | Payment count: 8.0 | Unique vendors: 1.0
WS/MP867/2024-2025/151535,West Bengal,KOLKATA(COMMISSIONER KOLKATA MUNICIPAL CORPORATION_IDA),Sudip Bandyopadhyay,KOLKATA UTTAR,Normal/Others,"CONSTRUCTION OF COMMUNITY HALL AT 55, CHAULPATTY ROAD, IN WARD NO. 33, BR- III",2024-11-09,5000000.0,,,,,,5000000.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,11,97.80633854242734,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,HIGH,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],25,MEDIUM,['Project expenditure is among the highest 0.5%'],1,1,1,97.80633854242734,0.0,32.25806451612903,38.46153846153847,0,1,1,3,4,48.376139085383066,12,60.38,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']"", ""['Project expenditure is among the highest 0.5%']""]",3,"ML Anomaly, Financial, Statistical",72.15,P2 - HIGH PRIORITY,57,HIGH,60.38,72.15,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 60.38 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Payment count: 1.0 | Unique vendors: 1.0
WS/MP18312/2026-2027/157891,Tamil Nadu,TIRUCHIRAPPALLI(DISTRICT COLLECTOR TIRUCHIRAPPALLI_IDA),DURAI VAIKO,TIRUCHIRAPPALLI,Normal/Others,Construction of Community Hall in Periyar Nagar (Vengur VP) in Tiruverumbur Panchayat Union,2024-12-10,4800000.0,,,,,,4799465.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2026-2027,2024,12,97.53176573681904,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,HIGH,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],25,MEDIUM,['Project expenditure is among the highest 0.5%'],1,1,1,97.53176573681904,0.0,32.25806451612903,38.46153846153847,0,1,1,3,4,48.28003860342016,12,60.28,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']"", ""['Project expenditure is among the highest 0.5%']""]",3,"ML Anomaly, Financial, Statistical",72.11,P2 - HIGH PRIORITY,58,HIGH,60.28,72.11,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 60.28 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Payment count: 1.0 | Unique vendors: 1.0
WS/MP18355/2025-2026/158349,Karnataka,BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA),SHOBHA KARANDLAJE,BANGALORE NORTH,Normal/Others,"Foundation work for an additional building for the Government Higher Primary School at Kadu Malleshwara Ward No. 65, Maruthi Extension, Ramamohanapura",2024-12-12,5000000.0,,,,,,4681278.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2025-2026,2024,12,96.85117569738571,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,HIGH,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],25,MEDIUM,['Project expenditure is among the highest 0.5%'],1,1,1,96.85117569738571,0.0,32.25806451612903,38.46153846153847,0,1,1,3,4,48.041832089618495,12,60.04,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']"", ""['Project expenditure is among the highest 0.5%']""]",3,"ML Anomaly, Financial, Statistical",72.02,P2 - HIGH PRIORITY,59,HIGH,60.04,72.02,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 60.04 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Payment count: 1.0 | Unique vendors: 1.0
WS/MP747/2024-2025/136647,Tamil Nadu,MADURAI(DISTRICT COLLECTOR MADURAI_IDA),Manickam Tagore B,VIRUDHUNAGAR,Normal/Others,Construction of Community center in Koothiyarkundu village at Nilaiyur Bit 1 panchayat,2024-09-13,2370415.0,2024-11-19,2370415.0,Physical Inspection,,,2370415.0,2.0,1.0,1,0,1,67.0,,0.0,1.0,1.0,0.0,,,2.0,2024-2025,2024,9,89.5311815393603,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],33,MEDIUM,"['Project expenditure is among the highest 1%', 'Extremely high payment concentration per vendor']",1,1,1,89.5311815393603,0.0,32.25806451612903,50.76923076923077,0,1,1,3,4,47.94137259584807,12,59.94,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']"", ""['Project expenditure is among the highest 1%', 'Extremely high payment concentration per vendor']""]",3,"ML Anomaly, Financial, Statistical",71.98,P2 - HIGH PRIORITY,60,HIGH,59.94,71.98,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 59.94 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 1.0 | Payment count: 2.0 | Unique vendors: 1.0
WS/MP18247/2024-2025/145108,West Bengal,BANKURA(DISTRICT MAGISTRATE BANKURA_IDA),ARUP CHAKRABORTY,BANKURA,Normal/Others,"Installation of 14 nos. of solar high mast lights at different places of Khalagram, Harmasra, Taldangra and Panchmura Gram Panchayat area under Taldangra Block, District - Bankura",2024-10-02,4020731.0,2024-12-10,4020731.0,Physical Inspection,,,4020731.0,1.0,1.0,1,0,1,69.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,10,94.53191178618373,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],25,MEDIUM,['Project expenditure is among the highest 0.5%'],1,1,1,94.53191178618373,0.0,32.25806451612903,38.46153846153847,0,1,1,3,4,47.230089720697805,12,59.23,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']"", ""['Project expenditure is among the highest 0.5%']""]",3,"ML Anomaly, Financial, Statistical",71.69,P2 - HIGH PRIORITY,61,HIGH,59.23,71.69,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 59.23 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 1.0 | Payment count: 1.0 | Unique vendors: 1.0
WS/MP18308/2025-2026/145431,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),RAVINDRA DATTARAM WAIKAR,MUMBAI NORTH WEST,Normal/Others,"Consturction of Ladikaran at Mrunaltai Gore, Near Nagari Niwara Parisad, Dindoshi, Goregaon (E)",2024-10-08,4000000.0,2026-01-20,4000000.0,Vendor Identification,,,3993959.0,1.0,1.0,1,0,1,469.0,,0.0,0.99848975,1.0,-6041.0,,,1.0,2025-2026,2024,10,94.50270191324668,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],25,MEDIUM,['Project expenditure is among the highest 0.5%'],1,1,1,94.50270191324668,0.0,32.25806451612903,38.46153846153847,0,1,1,3,4,47.21986626516984,12,59.22,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']"", ""['Project expenditure is among the highest 0.5%']""]",3,"ML Anomaly, Financial, Statistical",71.69,P2 - HIGH PRIORITY,62,HIGH,59.22,71.69,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 59.22 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 0.99848975 | Payment count: 1.0 | Unique vendors: 1.0
WS/MP458/2025-2026/150048,Tamil Nadu,Thoothukkudi(DISTRICT COLLECTOR THOOTHUKUDI_IDA),Kanimozhi Karunanidhi,THOOTHUKKUDI,Normal/Others,Construction of Community Hall at Pommaiahpuram Village in Sakkammalpuram Panchayat Vilathikulam Panchayat Union,2024-11-02,3999840.0,2026-02-23,3999840.0,Physical Inspection,,,3999840.0,1.0,1.0,1,0,1,478.0,,0.0,1.0,1.0,0.0,,,1.0,2025-2026,2024,11,94.5173068497152,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],25,MEDIUM,['Project expenditure is among the highest 0.5%'],1,1,1,94.5173068497152,0.0,32.25806451612903,38.46153846153847,0,1,1,3,4,47.224977992933816,12,59.22,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']"", ""['Project expenditure is among the highest 0.5%']""]",3,"ML Anomaly, Financial, Statistical",71.69,P2 - HIGH PRIORITY,63,HIGH,59.22,71.69,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 59.22 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 1.0 | Payment count: 1.0 | Unique vendors: 1.0
WS/MP18386/2024-2025/160114,Telangana,NALGONDA(DISTRICT COLLECTOR NALGONDA),KUNDURU RAGHUVEER,NALGONDA,Trust and Society,"Procurement and Supply of Phaco Machine to TKV Rangacharyulu & Ranganayakamma Lions Eye Hospital, Miryalaguda",2024-12-19,3870000.0,,,,,,3870000.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,12,94.1258945523587,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],25,MEDIUM,['Project expenditure is among the highest 0.5%'],1,1,1,94.1258945523587,0.0,32.25806451612903,38.46153846153847,0,1,1,3,4,47.08798368885905,12,59.09,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']"", ""['Project expenditure is among the highest 0.5%']""]",3,"ML Anomaly, Financial, Statistical",71.64,P2 - HIGH PRIORITY,64,HIGH,59.09,71.64,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 59.09 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Payment count: 1.0 | Unique vendors: 1.0
WS/MP716/2024-2025/141390,Punjab,BATHINDA(DEPUTY COMMISSIONER BHATINDA_IDA),Smt Harsimrat Kaur Badal,BHATINDA,Normal/Others,Drainage Channel,2024-09-17,500000.0,2024-11-08,500000.0,Physical Inspection,,,235000.0,7.0,1.0,1,0,1,52.0,,0.0,0.47,1.0,-265000.0,,,7.0,2024-2025,2024,9,88.79509274134658,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],21,MEDIUM,"['Unusually high number of payment transactions', 'Extremely high payment concentration among vendors']",30,MEDIUM,"['Extremely high number of payment transactions', 'Extremely high payment concentration per vendor']",1,1,1,88.79509274134658,0.0,33.87096774193548,46.15384615384615,0,1,1,3,4,47.08324523862763,12,59.08,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Unusually high number of payment transactions', 'Extremely high payment concentration among vendors']"", ""['Extremely high number of payment transactions', 'Extremely high payment concentration per vendor']""]",3,"ML Anomaly, Financial, Statistical",71.63,P2 - HIGH PRIORITY,65,HIGH,59.08,71.63,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 59.08 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 0.47 | Payment count: 7.0 | Unique vendors: 1.0
WS/MP410/2024-2025/139571,Assam,DHEMAJI(DEPUTY COMMISSIONER DHEMAJI_IDA),Pradan Baruah,LAKHIMPUR,Normal/Others,"Construction of Temporary Iron Bridge at Kemi River under MPLADS, for the year 2024-25",2024-09-07,3600000.0,2025-03-19,3600000.0,Work partially Completed,,,3574579.0,1.0,1.0,1,0,1,193.0,,0.0,0.9929386111111111,1.0,-25421.0,,,1.0,2024-2025,2024,9,93.9068205053308,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],25,MEDIUM,['Project expenditure is among the highest 0.5%'],1,1,1,93.9068205053308,0.0,32.25806451612903,38.46153846153847,0,1,1,3,4,47.01130777239928,12,59.01,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']"", ""['Project expenditure is among the highest 0.5%']""]",3,"ML Anomaly, Financial, Statistical",71.6,P2 - HIGH PRIORITY,66,HIGH,59.01,71.6,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 59.01 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 0.9929386111111111 | Payment count: 1.0 | Unique vendors: 1.0
