work_id,state,ida,honble_members_of_parliament,constituency,work_category,work_description,recommended_date,recommended_amount,sanction_date,sanction_amount,work_status,completion_date,completed_amount_disbursed,total_expenditure,payment_count,unique_vendors,has_sanction,has_completion,has_expenditure,sanction_delay_days,completion_duration_days,sanction_difference,expenditure_ratio,sanction_ratio,expenditure_difference,completion_amount_ratio,completion_amount_difference,payments_per_vendor,financial_year,recommended_year,recommended_month,anomaly_prediction,is_anomaly,anomaly_score,risk_score,risk_level,risk_reasons
WS/MP526/2024-2025/135772,Andhra Pradesh,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y S Avinash Reddy,KADAPA,Normal/Others,"Completion of Incomplete community Hall in 4th ward in Vempalli (V &M), YSR District.",2024-08-20,980399.0,2025-01-08,980399.0,Physical Inspection,2025-05-11,980399.0,980399.0,1.0,1.0,1,1,1,141.0,123.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2024-2025,2024,8,1,0,0.1833159374886953,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP526/2024-2025/135773,Andhra Pradesh,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y S Avinash Reddy,KADAPA,Normal/Others,"Replacement of old Pump set with accessaries and Pipe line near OHSR tank at Chinnakudala (V) of Lingal Mandal, YSR District.",2024-08-20,400000.0,2024-11-18,400000.0,Work Completed,,,391781.0,1.0,1.0,1,0,1,90.0,,0.0,0.9794525,1.0,-8219.0,,,1.0,2024-2025,2024,8,1,0,0.2113846846170335,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP18065/2024-2025/135792,Haryana,JHAJJAR(DEPUTY COMMISSIONER cum NODAL OFFICER MPLADS JHAJJAR),DEEPENDER SINGH HOODA,ROHTAK,Normal/Others,Const. of Room near Shiv Mandir,2024-08-16,462258.0,2024-12-09,462258.0,Physical Inspection,2025-07-17,462258.0,462258.0,1.0,1.0,1,1,1,115.0,220.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2024-2025,2024,8,1,0,0.2182949224720088,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP18065/2024-2025/135794,Haryana,JHAJJAR(DEPUTY COMMISSIONER cum NODAL OFFICER MPLADS JHAJJAR),DEEPENDER SINGH HOODA,ROHTAK,Normal/Others,17 Village Prajapat Choupal Construction,2024-08-16,1000000.0,2024-11-05,1000000.0,Work Completed,,,998279.0,2.0,1.0,1,0,1,81.0,,0.0,0.998279,1.0,-1721.0,,,2.0,2024-2025,2024,8,1,0,0.1121005399051838,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP18065/2024-2025/135795,Haryana,JHAJJAR(DEPUTY COMMISSIONER cum NODAL OFFICER MPLADS JHAJJAR),DEEPENDER SINGH HOODA,ROHTAK,Normal/Others,Const./Comp. of Dharamshala near Ravidas Mandir,2024-08-16,698917.0,2024-12-09,698917.0,Physical Inspection,,,698917.0,1.0,1.0,1,0,1,115.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,8,1,0,0.1915513517794405,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP18065/2024-2025/135796,Haryana,JHAJJAR(DEPUTY COMMISSIONER cum NODAL OFFICER MPLADS JHAJJAR),DEEPENDER SINGH HOODA,ROHTAK,Normal/Others,Development Works in Balmiki Choupal,2024-08-16,476498.0,2024-11-05,476498.0,Physical Inspection,,,476498.0,1.0,1.0,1,0,1,81.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,8,1,0,0.2196418683107248,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP18065/2024-2025/135806,Haryana,JHAJJAR(DEPUTY COMMISSIONER cum NODAL OFFICER MPLADS JHAJJAR),DEEPENDER SINGH HOODA,ROHTAK,Normal/Others,Const. of Hall in Dada Buda Comittee,2024-08-16,550000.0,2024-12-09,550000.0,Physical Inspection,2025-09-18,546034.0,546034.0,1.0,1.0,1,1,1,115.0,283.0,0.0,0.992789090909091,1.0,-3966.0,0.992789090909091,-3966.0,1.0,2024-2025,2024,8,1,0,0.2039425032445243,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP18065/2025-2026/135808,Haryana,ROHTAK(DEPUTY COMMISSIONER ROHTAK_IDA),DEEPENDER SINGH HOODA,ROHTAK,Normal/Others,Development works in Sakshi Malik Gym Hall,2024-08-16,500000.0,2025-08-04,500000.0,Vendor Identification,,,498512.0,2.0,2.0,1,0,1,353.0,,0.0,0.997024,1.0,-1488.0,,,1.0,2025-2026,2024,8,1,0,0.1253336731093332,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP826/2024-2025/135811,West Bengal,DARJEELING(DISTRICT MAGISTRATE DARJEELING_IDA),Raju Bista,DARJEELING,Normal/Others,"Development of Maneybanjhyang Playground at Ward No 7, Sukhiapokhari GP  Ref: Chipa Bhutia (7602837768)",2024-08-16,484200.0,2024-12-23,484200.0,Physical Inspection,,,484200.0,1.0,1.0,1,0,1,129.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,8,1,0,0.2191750669079807,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP826/2024-2025/135812,West Bengal,DARJEELING(DISTRICT MAGISTRATE DARJEELING_IDA),Raju Bista,DARJEELING,Normal/Others,Construction of road at Mineral Spring Godown Dhura  Ref: Balsingh Sudhar Samaj (9064618023),2024-08-16,497528.0,2025-03-05,497528.0,Physical Inspection,,,497528.0,1.0,1.0,1,0,1,201.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,8,1,0,0.2204892704336588,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP352/2025-2026/135862,Kerala,ERNAKULAM(DISTRICT COLLECTOR ERNAKULAM_IDA),Shri Hibi Eden,ERNAKULAM,Normal/Others,"Construction of Smart Anganwadi at Ward 21, Chellanam Grama Panchayath",2024-08-16,2362903.0,2025-09-23,2362903.0,Physical Inspection,,,2362903.0,5.0,4.0,1,0,1,403.0,,0.0,1.0,1.0,0.0,,,1.25,2025-2026,2024,8,-1,1,-0.0872663939930736,40,MEDIUM,Unusual financial pattern detected by the AI model | High number of payments detected (5 payments) | Expenditure is very close to the sanctioned amount
WS/MP643/2024-2025/135908,Madhya Pradesh,BURHANPUR(District Collector Burhanpur_IDA),Gyaneshwar Patil,KHANDWA,Normal/Others,Purchase of books for students intellectual development at various schools of Burhanpur district,2024-08-16,100000.0,2024-12-16,100000.0,Physical Inspection,,,100000.0,1.0,1.0,1,0,1,122.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,8,1,0,0.198084202230088,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP643/2024-2025/135909,Madhya Pradesh,BURHANPUR(District Collector Burhanpur_IDA),Gyaneshwar Patil,KHANDWA,Normal/Others,Purchase of books for students intellectual development at various schools of Burhanpur district,2024-08-16,100000.0,2024-12-16,100000.0,Physical Inspection,,,100000.0,1.0,1.0,1,0,1,122.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,8,1,0,0.198084202230088,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP643/2024-2025/135911,Madhya Pradesh,BURHANPUR(District Collector Burhanpur_IDA),Gyaneshwar Patil,KHANDWA,Normal/Others,Purchase of books for students intellectual development at various schools of Burhanpur district,2024-08-16,100000.0,2024-12-16,100000.0,Physical Inspection,,,100000.0,1.0,1.0,1,0,1,122.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,8,1,0,0.198084202230088,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP643/2024-2025/135912,Madhya Pradesh,BURHANPUR(District Collector Burhanpur_IDA),Gyaneshwar Patil,KHANDWA,Normal/Others,Purchase of books for students intellectual development at various schools of Burhanpur district,2024-08-16,100000.0,2024-12-16,100000.0,Physical Inspection,,,100000.0,1.0,1.0,1,0,1,122.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,8,1,0,0.198084202230088,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP643/2024-2025/135914,Madhya Pradesh,BURHANPUR(District Collector Burhanpur_IDA),Gyaneshwar Patil,KHANDWA,Normal/Others,Purchase of books for students intellectual development at various schools of Burhanpur district,2024-08-16,100000.0,2024-12-16,100000.0,Physical Inspection,,,100000.0,1.0,1.0,1,0,1,122.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,8,1,0,0.198084202230088,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP643/2024-2025/135915,Madhya Pradesh,BURHANPUR(District Collector Burhanpur_IDA),Gyaneshwar Patil,KHANDWA,Normal/Others,Purchase of books for students intellectual development at various schools of Burhanpur district,2024-08-16,100000.0,2024-12-16,100000.0,Physical Inspection,,,100000.0,1.0,1.0,1,0,1,122.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,8,1,0,0.198084202230088,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP643/2024-2025/135916,Madhya Pradesh,BURHANPUR(District Collector Burhanpur_IDA),Gyaneshwar Patil,KHANDWA,Normal/Others,Purchase of books for students intellectual development at various schools of Burhanpur district,2024-08-16,100000.0,2024-12-16,100000.0,Physical Inspection,,,100000.0,1.0,1.0,1,0,1,122.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,8,1,0,0.198084202230088,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP643/2024-2025/135917,Madhya Pradesh,BURHANPUR(District Collector Burhanpur_IDA),Gyaneshwar Patil,KHANDWA,Normal/Others,Purchase of books for students intellectual development at various schools of Burhanpur district,2024-08-16,100000.0,2024-12-16,100000.0,Physical Inspection,,,100000.0,1.0,1.0,1,0,1,122.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,8,1,0,0.198084202230088,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP18065/2024-2025/135925,Haryana,JHAJJAR(DEPUTY COMMISSIONER cum NODAL OFFICER MPLADS JHAJJAR),DEEPENDER SINGH HOODA,ROHTAK,Normal/Others,Const./Comp. of Ambedkar Bhawan,2024-08-16,1097821.0,2024-12-31,1097821.0,Physical Inspection,,,1097821.0,1.0,1.0,1,0,1,137.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,8,1,0,0.1692305486535885,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP394/2024-2025/136033,Tamil Nadu,KANNIYAKUMARI(DISTRICT COLLECTOR KANNIYAKUMARI_IDA),Shri vijayakumar Vasanth,KANNIYAKUMARI,Normal/Others,chennanvilai,2024-08-17,1287207.0,2024-09-24,1287207.0,Physical Inspection,,,1287207.0,1.0,1.0,1,0,1,38.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,8,1,0,0.1464363543717559,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP394/2024-2025/136036,Tamil Nadu,KANNIYAKUMARI(DISTRICT COLLECTOR KANNIYAKUMARI_IDA),Shri vijayakumar Vasanth,KANNIYAKUMARI,Normal/Others,kurusadi,2024-08-17,369433.0,2024-09-24,369433.0,Physical Inspection,,,369433.0,1.0,1.0,1,0,1,38.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,8,1,0,0.2221442051183803,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP394/2024-2025/136037,Tamil Nadu,KANNIYAKUMARI(DISTRICT COLLECTOR KANNIYAKUMARI_IDA),Shri vijayakumar Vasanth,KANNIYAKUMARI,Normal/Others,konam aatru paalam,2024-08-17,1000000.0,2024-09-24,1000000.0,Physical Inspection,,,1000000.0,1.0,1.0,1,0,1,38.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,8,1,0,0.1828689487852924,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP394/2025-2026/136038,Tamil Nadu,KANNIYAKUMARI(DISTRICT COLLECTOR KANNIYAKUMARI_IDA),Shri vijayakumar Vasanth,KANNIYAKUMARI,Normal/Others,ooratchi vilagam pal nokku kattidam,2024-08-17,1000000.0,2026-03-03,1000000.0,Physical Inspection,,,958811.0,1.0,1.0,1,0,1,563.0,,0.0,0.958811,1.0,-41189.0,,,1.0,2025-2026,2024,8,1,0,0.1614091051650992,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP394/2025-2026/136039,Tamil Nadu,KANNIYAKUMARI(DISTRICT COLLECTOR KANNIYAKUMARI_IDA),Shri vijayakumar Vasanth,KANNIYAKUMARI,Normal/Others,ilanjirai pds shop,2024-08-17,1000000.0,2025-09-03,1000000.0,Work Completed,,,1000000.0,1.0,1.0,1,0,1,382.0,,0.0,1.0,1.0,0.0,,,1.0,2025-2026,2024,8,1,0,0.1828689487852924,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP394/2025-2026/136042,Tamil Nadu,KANNIYAKUMARI(DISTRICT COLLECTOR KANNIYAKUMARI_IDA),Shri vijayakumar Vasanth,KANNIYAKUMARI,Normal/Others,gnanadeepam shool arugil,2024-08-17,1450000.0,2025-11-10,1450000.0,Physical Inspection,,,1450000.0,1.0,1.0,1,0,1,450.0,,0.0,1.0,1.0,0.0,,,1.0,2025-2026,2024,8,1,0,0.1304691260003539,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP394/2025-2026/136043,Tamil Nadu,KANNIYAKUMARI(DISTRICT COLLECTOR KANNIYAKUMARI_IDA),Shri vijayakumar Vasanth,KANNIYAKUMARI,Normal/Others,kottaram peruratchi vilagathil samudhaya nala koodam,2024-08-17,2000000.0,2026-01-13,2000000.0,Physical Inspection,,,2000000.0,1.0,1.0,1,0,1,514.0,,0.0,1.0,1.0,0.0,,,1.0,2025-2026,2024,8,1,0,0.058858736701804,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP394/2024-2025/136044,Tamil Nadu,KANNIYAKUMARI(DISTRICT COLLECTOR KANNIYAKUMARI_IDA),Shri vijayakumar Vasanth,KANNIYAKUMARI,Normal/Others,aal thulai kinaru amaithal,2024-08-17,300000.0,2024-09-24,300000.0,Physical Inspection,,,300000.0,1.0,1.0,1,0,1,38.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,8,1,0,0.2157451934681583,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP18272/2024-2025/136068,West Bengal,Jhargram(DISTRICT MAGISTRATE JHARGRAM_IDA),KALIPADA SAREN,JHARGRAM(ST),Normal/Others,Construction of 45 Beded New Hostel Building of Belpahari S.C. High School (H.S.).,2024-09-02,4947386.0,2024-12-31,4947386.0,Physical Inspection,,,4947386.0,2.0,1.0,1,0,1,120.0,,0.0,1.0,1.0,0.0,,,2.0,2024-2025,2024,9,-1,1,-0.1209786323234179,40,MEDIUM,Unusual financial pattern detected by the AI model | Expenditure is very close to the sanctioned amount
WS/MP485/2024-2025/136221,West Bengal,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),Pratima Mondal,JOYNAGAR(SC),Normal/Others,"Installetion of Street Light at North Side of Tardah Bazar , G.P-Tardah",2024-08-18,347389.0,2025-01-24,347389.0,Physical Inspection,,,347389.0,1.0,1.0,1,0,1,159.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,8,1,0,0.2192089169377429,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP485/2024-2025/136222,West Bengal,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),Pratima Mondal,JOYNAGAR(SC),Normal/Others,"Installetion of Street Light at the midle portion of Tardah Bazar , G.P- Tardah",2024-08-18,347598.0,2025-01-24,347598.0,Physical Inspection,,,347598.0,1.0,1.0,1,0,1,159.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,8,1,0,0.2192089169377429,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP485/2024-2025/136223,West Bengal,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),Pratima Mondal,JOYNAGAR(SC),Normal/Others,"Installetion of Street Light at Madhabpur  Bazar , G.P-Chandaneswar-II",2024-08-18,349494.0,2025-01-24,349494.0,Physical Inspection,,,349494.0,1.0,1.0,1,0,1,159.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,8,1,0,0.2182881565614651,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP485/2024-2025/136224,West Bengal,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),Pratima Mondal,JOYNAGAR(SC),Normal/Others,"Installetion of Street Light at West Side of Sundia Bazar, G.P- Chandaneswar-I",2024-08-18,349643.0,2025-01-24,349643.0,Physical Inspection,,,349643.0,1.0,1.0,1,0,1,159.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,8,1,0,0.2182881565614651,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP485/2024-2025/136225,West Bengal,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),Pratima Mondal,JOYNAGAR(SC),Normal/Others,"Installetion of Street Light at East Side of Sundia Bazar, G.P- Chandaneswar-I",2024-08-18,349553.0,2025-01-24,349553.0,Physical Inspection,,,349553.0,1.0,1.0,1,0,1,159.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,8,1,0,0.2182881565614651,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP485/2024-2025/136226,West Bengal,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),Pratima Mondal,JOYNAGAR(SC),Normal/Others,"Installetion of Street Light from  Shankasahar Bazar to Mazar Sarif , G.P- Shanksahar",2024-08-18,349801.0,2025-01-24,349801.0,Physical Inspection,,,349801.0,1.0,1.0,1,0,1,159.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,8,1,0,0.2182881565614651,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP485/2025-2026/136227,West Bengal,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),Pratima Mondal,JOYNAGAR(SC),Normal/Others,"Installetion of Street Light Shankasahr Melar Math to Belerpar, G.P- Shanksahar",2024-08-18,349801.0,2025-05-21,349801.0,Physical Inspection,,,349801.0,1.0,1.0,1,0,1,276.0,,0.0,1.0,1.0,0.0,,,1.0,2025-2026,2024,8,1,0,0.2182881565614651,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP18161/2024-2025/136229,Rajasthan,ALWAR(DISTRICT COLLECTOR ALWAR_IDA),SANJNA JATAV,BHARATPUR(SC),Normal/Others,cc/interlocking sadak with nali nirman karya kuaa se ramkhiladi  ki taraf gram garoo,2024-08-18,755904.0,2024-11-28,755904.0,Physical Inspection,2025-01-16,755904.0,2426.0,1.0,1.0,1,1,1,102.0,49.0,0.0,0.0032094022521378,1.0,-753478.0,1.0,0.0,1.0,2024-2025,2024,8,1,0,0.0889122727017693,20,LOW,Expenditure is significantly lower than the sanctioned amount
WS/MP18112/2024-2025/136520,Maharashtra,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),BALWANT BASWANT WANKHADE,AMRAVATI(SC),Normal/Others,"CONSTRUCTION OF COMMUNITY HALL , AT GAGLANI NAGAR , PRABHAG NO 9 AMRAVATI CITY",2024-08-20,2000000.0,2025-01-21,2000000.0,Work Completed,,,1998642.0,2.0,1.0,1,0,1,154.0,,0.0,0.999321,1.0,-1358.0,,,2.0,2024-2025,2024,8,1,0,0.0172179727547973,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP334/2024-2025/136572,Jharkhand,GIRIDIH(Deputy Commissioner Giridh_IDA),Shri Chandra Prakash Choudhary,GIRIDIH,Normal/Others,construction of mask light in chalmo chowk of berha suiyadih village of berha suiyadih panchayat.,2024-08-21,150000.0,2025-01-08,150000.0,Vendor Identification,,,149709.0,1.0,1.0,1,0,1,140.0,,0.0,0.99806,1.0,-291.0,,,1.0,2024-2025,2024,8,1,0,0.2049383333446566,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP334/2024-2025/136582,Jharkhand,GIRIDIH(Deputy Commissioner Giridh_IDA),Shri Chandra Prakash Choudhary,GIRIDIH,Normal/Others,construction of mask light near chegro panchayat bhavan of chegro village of chegro panchayat.,2024-08-21,150000.0,2025-01-08,150000.0,Vendor Identification,,,149711.0,1.0,1.0,1,0,1,140.0,,0.0,0.9980733333333334,1.0,-289.0,,,1.0,2024-2025,2024,8,1,0,0.2049383333446566,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP334/2024-2025/136583,Jharkhand,GIRIDIH(Deputy Commissioner Giridh_IDA),Shri Chandra Prakash Choudhary,GIRIDIH,Normal/Others,construction of mask light near dhawatand chowk of dhawatand village of chachando panchayat.,2024-08-21,150000.0,2025-01-08,150000.0,Vendor Identification,,,149709.0,1.0,1.0,1,0,1,140.0,,0.0,0.99806,1.0,-291.0,,,1.0,2024-2025,2024,8,1,0,0.2049383333446566,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP334/2024-2025/136584,Jharkhand,GIRIDIH(Deputy Commissioner Giridh_IDA),Shri Chandra Prakash Choudhary,GIRIDIH,Normal/Others,construction of mask light in telkhara mod of telkhara village of kalhabar panchayat.,2024-08-21,150000.0,2025-01-08,150000.0,Vendor Identification,,,149709.0,1.0,1.0,1,0,1,140.0,,0.0,0.99806,1.0,-291.0,,,1.0,2024-2025,2024,8,1,0,0.2049383333446566,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP334/2024-2025/136587,Jharkhand,GIRIDIH(Deputy Commissioner Giridh_IDA),Shri Chandra Prakash Choudhary,GIRIDIH,Normal/Others,construction of mask light near bajrang bali mandir of atki village of atki panchayat.,2024-08-21,150000.0,2025-01-08,150000.0,Vendor Identification,,,149709.0,1.0,1.0,1,0,1,140.0,,0.0,0.99806,1.0,-291.0,,,1.0,2024-2025,2024,8,1,0,0.2049383333446566,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP334/2024-2025/136588,Jharkhand,GIRIDIH(Deputy Commissioner Giridh_IDA),Shri Chandra Prakash Choudhary,GIRIDIH,Normal/Others,construction of mask light near dhawatand bazaar tand durga mandir of dhawatand village of chachando panchayat.,2024-08-21,150000.0,2025-01-08,150000.0,Vendor Identification,,,149709.0,1.0,1.0,1,0,1,140.0,,0.0,0.99806,1.0,-291.0,,,1.0,2024-2025,2024,8,1,0,0.2049383333446566,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP334/2024-2025/136589,Jharkhand,GIRIDIH(Deputy Commissioner Giridh_IDA),Shri Chandra Prakash Choudhary,GIRIDIH,Normal/Others,construction of mask light near chainpur bazaartand of chainpur village of chainpur panchayat.,2024-08-21,150000.0,2025-01-08,150000.0,Vendor Identification,,,149752.0,1.0,1.0,1,0,1,140.0,,0.0,0.9983466666666668,1.0,-248.0,,,1.0,2024-2025,2024,8,1,0,0.2049383333446566,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP334/2024-2025/136591,Jharkhand,GIRIDIH(Deputy Commissioner Giridh_IDA),Shri Chandra Prakash Choudhary,GIRIDIH,Normal/Others,construction of mask light near chegro shiv mandir of chegro village of chegro panchayat.,2024-08-21,150000.0,2025-01-08,150000.0,Vendor Identification,,,149710.0,1.0,1.0,1,0,1,140.0,,0.0,0.9980666666666668,1.0,-290.0,,,1.0,2024-2025,2024,8,1,0,0.2049383333446566,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP334/2024-2025/136598,Jharkhand,GIRIDIH(Deputy Commissioner Giridh_IDA),Shri Chandra Prakash Choudhary,GIRIDIH,Normal/Others,construction of mask light near fatehpur bajrangbali mandir of fatehpur village of parsabeda panchayat.,2024-08-21,150000.0,2025-01-08,150000.0,Vendor Identification,,,149711.0,1.0,1.0,1,0,1,140.0,,0.0,0.9980733333333334,1.0,-289.0,,,1.0,2024-2025,2024,8,1,0,0.2049383333446566,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP334/2024-2025/136599,Jharkhand,GIRIDIH(Deputy Commissioner Giridh_IDA),Shri Chandra Prakash Choudhary,GIRIDIH,Normal/Others,construction of mask light near shiv mandir of amra village of amra panchayat.,2024-08-21,150000.0,2025-01-08,150000.0,Vendor Identification,,,149711.0,1.0,1.0,1,0,1,140.0,,0.0,0.9980733333333334,1.0,-289.0,,,1.0,2024-2025,2024,8,1,0,0.2049383333446566,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP334/2024-2025/136600,Jharkhand,GIRIDIH(Deputy Commissioner Giridh_IDA),Shri Chandra Prakash Choudhary,GIRIDIH,Normal/Others,construction of mask light near shiv mandir simradih of dumri panchayat.,2024-08-21,150000.0,2025-01-08,150000.0,Vendor Identification,,,149711.0,1.0,1.0,1,0,1,140.0,,0.0,0.9980733333333334,1.0,-289.0,,,1.0,2024-2025,2024,8,1,0,0.2049383333446566,0,LOW,Expenditure is very close to the sanctioned amount
